id,title,author,rating,image_url,year,genre,description
110494,"Living Dead in Dallas (Sookie Stackhouse, #2)",Charlaine Harris,3.97,https://images.gr-assets.com/books/1329501808m/110494.jpg,2002.0,Fantasy,No description available.
34897,"The Dragon Reborn (Wheel of Time, #3)",Robert Jordan,4.23,https://images.gr-assets.com/books/1480096580m/34897.jpg,1991.0,Fiction,No description available.
7733,Gulliver's Travels,"Jonathan Swift, Robert DeMaria Jr.",3.55,https://images.gr-assets.com/books/1427829692m/7733.jpg,1726.0,Sci-Fi,No description available.
12957,Much Ado About Nothing,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",4.06,https://images.gr-assets.com/books/1327885569m/12957.jpg,1598.0,Fiction,No description available.
52357,Beowulf,"Unknown, Seamus Heaney",3.42,https://images.gr-assets.com/books/1327878125m/52357.jpg,975.0,Romance,No description available.
59980,Batman: Year One,"Frank Miller, David Mazzucchelli, Richmond Lewis, Dennis O'Neil",4.23,https://images.gr-assets.com/books/1327940389m/59980.jpg,1987.0,Fiction,No description available.
24817626,Go Set a Watchman,Harper Lee,3.31,https://images.gr-assets.com/books/1451442088m/24817626.jpg,2015.0,Sci-Fi,No description available.
1044355,When You Are Engulfed in Flames,David Sedaris,4.04,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2008.0,Fiction,No description available.
8490112,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini Taylor,4.04,https://images.gr-assets.com/books/1461353773m/8490112.jpg,2011.0,Romance,No description available.
17878931,"Red Queen (Red Queen, #1)",Victoria Aveyard,4.08,https://images.gr-assets.com/books/1411472322m/17878931.jpg,2015.0,History,No description available.
12609433,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,4.03,https://images.gr-assets.com/books/1366758683m/12609433.jpg,2011.0,Sci-Fi,No description available.
386187,Midnight in the Garden of Good and Evil,John Berendt,3.9,https://images.gr-assets.com/books/1427166915m/386187.jpg,1994.0,History,No description available.
15717943,"Hopeless (Hopeless, #1)",Colleen Hoover,4.34,https://images.gr-assets.com/books/1353489892m/15717943.jpg,2012.0,Fiction,No description available.
3008,A Little Princess,"Frances Hodgson Burnett, Nancy Bond",4.2,https://images.gr-assets.com/books/1327868556m/3008.jpg,1905.0,Romance,No description available.
51737,The Truth About Forever,Sarah Dessen,4.13,https://images.gr-assets.com/books/1362767907m/51737.jpg,2004.0,Mystery,No description available.
84119,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,3.9,https://images.gr-assets.com/books/1388210968m/84119.jpg,1954.0,Fiction,No description available.
6527740,"Last Sacrifice (Vampire Academy, #6)",Richelle Mead,4.42,https://images.gr-assets.com/books/1319850978m/6527740.jpg,2010.0,History,No description available.
77767,"Little House on the Prairie (Little House, #2)","Laura Ingalls Wilder, Garth Williams",4.18,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1935.0,Sci-Fi,No description available.
144974,The Velveteen Rabbit,"Margery Williams Bianco, William   Nicholson",4.29,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1922.0,Fantasy,No description available.
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,3.76,https://images.gr-assets.com/books/1410136019m/629.jpg,1974.0,Mystery,No description available.
8909,The War of the Worlds,"H.G. Wells, Arthur C. Clarke",3.8,https://images.gr-assets.com/books/1320391644m/8909.jpg,1897.0,History,No description available.
162085,"Pretty Little Liars (Pretty Little Liars, #1)",Sara Shepard,3.9,https://images.gr-assets.com/books/1377830522m/162085.jpg,2006.0,Romance,No description available.
231850,Corduroy,Don Freeman,4.28,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1948.0,History,No description available.
3109,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,4.17,https://images.gr-assets.com/books/1393804353m/3109.jpg,2006.0,History,No description available.
15790842,Life After Life,Kate Atkinson,3.74,https://images.gr-assets.com/books/1358173808m/15790842.jpg,2013.0,Fantasy,No description available.
3462,The Rescue,Nicholas Sparks,4.1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2000.0,Mystery,No description available.
107291,Needful Things,Stephen King,3.87,https://images.gr-assets.com/books/1315767817m/107291.jpg,1991.0,Fantasy,No description available.
10987,"Voyager (Outlander, #3)",Diana Gabaldon,4.38,https://images.gr-assets.com/books/1483278195m/10987.jpg,1993.0,Sci-Fi,No description available.
117251,"Hamlet: Screenplay, Introduction And Film Diary","Kenneth Branagh, William Shakespeare",4.12,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1996.0,History,No description available.
10603,Cujo,Stephen King,3.65,https://images.gr-assets.com/books/1394208144m/10603.jpg,1981.0,History,No description available.
10956,The Virgin Suicides,Jeffrey Eugenides,3.83,https://images.gr-assets.com/books/1319032910m/10956.jpg,1993.0,Fantasy,No description available.
140077,"Dead to the World (Sookie Stackhouse, #4)",Charlaine Harris,4.13,https://images.gr-assets.com/books/1468561630m/140077.jpg,2004.0,Fiction,No description available.
32261,Tess of the D'Urbervilles,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",3.77,https://images.gr-assets.com/books/1497218117m/32261.jpg,1891.0,Mystery,No description available.
2175,Madame Bovary,"Gustave Flaubert, Margaret Mauldon, Malcolm Bowie, Mark Overstall",3.64,https://images.gr-assets.com/books/1335676143m/2175.jpg,1856.0,Fantasy,No description available.
378,The Phantom Tollbooth,"Norton Juster, Jules Feiffer",4.22,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1961.0,Romance,No description available.
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,4.64,https://images.gr-assets.com/books/1388184640m/7235533.jpg,2010.0,Fantasy,No description available.
140082,"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,4.03,https://images.gr-assets.com/books/1329501590m/140082.jpg,2003.0,Sci-Fi,No description available.
248704,It's Kind of a Funny Story,Ned Vizzini,4.14,https://images.gr-assets.com/books/1420629730m/248704.jpg,2006.0,Fantasy,No description available.
68429,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,4.35,https://images.gr-assets.com/books/1480717596m/68429.jpg,2007.0,Sci-Fi,No description available.
25041504,"After You (Me Before You, #2)",Jojo Moyes,3.7,https://images.gr-assets.com/books/1429029729m/25041504.jpg,2015.0,Sci-Fi,No description available.
10032672,The Language of Flowers,Vanessa Diffenbaugh,4.07,https://images.gr-assets.com/books/1333577674m/10032672.jpg,2011.0,History,No description available.
59960,"Batman: The Dark Knight Returns (The Dark Knight Saga, #1)","Frank Miller, Klaus Janson, Lynn Varley",4.25,https://images.gr-assets.com/books/1327892039m/59960.jpg,1986.0,History,No description available.
13152,"The Angel Experiment (Maximum Ride, #1)",James Patterson,4.08,https://images.gr-assets.com/books/1339277875m/13152.jpg,2005.0,Fantasy,No description available.
285092,High Fidelity,Nick Hornby,3.94,https://images.gr-assets.com/books/1327928082m/285092.jpg,1995.0,Mystery,No description available.
15925,The Guardian,Nicholas Sparks,4.14,https://images.gr-assets.com/books/1388195339m/15925.jpg,2003.0,Romance,No description available.
46756,"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,4.0,https://images.gr-assets.com/books/1494109986m/46756.jpg,2003.0,Fiction,No description available.
1274,"Men Are from Mars, Women Are from Venus",John Gray,3.52,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1998.0,Fiction,No description available.
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2000.0,Romance,No description available.
7669,Timeline,Michael Crichton,3.83,https://images.gr-assets.com/books/1405420745m/7669.jpg,1999.0,Fiction,No description available.
19380,Candide,Voltaire,3.76,https://images.gr-assets.com/books/1345060082m/19380.jpg,1759.0,History,No description available.
84981,Tuck Everlasting,Natalie Babbitt,3.85,https://images.gr-assets.com/books/1445184695m/84981.jpg,1975.0,History,No description available.
10629,Christine,"Stephen King, Marie Milpois",3.72,https://images.gr-assets.com/books/1327270815m/10629.jpg,1983.0,History,No description available.
197084,Are You My Mother?,P.D. Eastman,4.16,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1960.0,Sci-Fi,No description available.
222078,The Story of Art,E.H. Gombrich,3.83,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1950.0,Romance,No description available.
13206760,"Scarlet (The Lunar Chronicles, #2)",Marissa Meyer,4.3,https://images.gr-assets.com/books/1470056982m/13206760.jpg,2013.0,Romance,No description available.
69571,"Rich Dad, Poor Dad",Robert T. Kiyosaki,3.95,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1997.0,Romance,No description available.
10637766,"Silence (Hush, Hush, #3)",Becca Fitzpatrick,4.16,https://images.gr-assets.com/books/1362408152m/10637766.jpg,2011.0,Fantasy,No description available.
6101718,The Magicians (The Magicians #1),Lev Grossman,3.47,https://images.gr-assets.com/books/1313772941m/6101718.jpg,2009.0,Sci-Fi,No description available.
13615,"Death Note, Vol. 1: Boredom (Death Note, #1)","Tsugumi Ohba, Takeshi Obata",4.42,https://images.gr-assets.com/books/1419952134m/13615.jpg,2004.0,Fantasy,No description available.
3682,"A Great and Terrible Beauty (Gemma Doyle, #1)",Libba Bray,3.79,https://images.gr-assets.com/books/1284558475m/3682.jpg,2003.0,Fiction,No description available.
256566,Everything Is Illuminated,Jonathan Safran Foer,3.9,https://images.gr-assets.com/books/1479774440m/256566.jpg,2002.0,Romance,No description available.
15769,"The Bourne Supremacy (Jason Bourne, #2)",Robert Ludlum,4.09,https://images.gr-assets.com/books/1335860600m/15769.jpg,1986.0,Mystery,No description available.
16056408,"Easy (Contours of the Heart, #1)",Tammara Webber,4.11,https://images.gr-assets.com/books/1349370267m/16056408.jpg,2012.0,Romance,No description available.
58696,David Copperfield,"Charles Dickens, Jeremy Tambling",3.96,https://images.gr-assets.com/books/1461452762m/58696.jpg,1849.0,Romance,No description available.
693208,The Absolutely True Diary of a Part-Time Indian,"Sherman Alexie, Ellen Forney",4.11,https://images.gr-assets.com/books/1327908992m/693208.jpg,2007.0,Romance,No description available.
117833,The Master and Margarita,"Mikhail Bulgakov, Katherine Tiernan O'Connor, Diana Burgin, Ellendea Proffer",4.32,https://images.gr-assets.com/books/1327867963m/117833.jpg,1967.0,Romance,No description available.
13642,"A Wizard of Earthsea (Earthsea Cycle, #1)",Ursula K. Le Guin,3.99,https://images.gr-assets.com/books/1353424536m/13642.jpg,1968.0,History,No description available.
357664,Because of Winn-Dixie,"Kate DiCamillo, Chris Sheban",4.0,https://images.gr-assets.com/books/1456871914m/357664.jpg,2000.0,Fiction,No description available.
5148,A Separate Peace,John Knowles,3.56,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1959.0,History,No description available.
5349,The Rainmaker,John Grisham,3.91,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1995.0,Sci-Fi,No description available.
3836,Don Quixote,"Miguel de Cervantes Saavedra, Roberto González Echevarría, John Rutherford",3.85,https://images.gr-assets.com/books/1364958765m/3836.jpg,1605.0,Sci-Fi,No description available.
45107,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,4.14,https://images.gr-assets.com/books/1320339497m/45107.jpg,1995.0,Sci-Fi,No description available.
8695,"The Restaurant at the End of the Universe (Hitchhiker's Guide, #2)",Douglas Adams,4.22,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1980.0,Romance,No description available.
7740152,"Torment (Fallen, #2)",Lauren Kate,3.89,https://images.gr-assets.com/books/1362339749m/7740152.jpg,2010.0,Romance,No description available.
19321,The Tale of Peter Rabbit,Beatrix Potter,4.17,https://images.gr-assets.com/books/1485118382m/19321.jpg,1901.0,History,No description available.
65641,"The Silver Chair (Chronicles of Narnia, #4)","C.S. Lewis, Pauline Baynes",3.95,https://images.gr-assets.com/books/1336139237m/65641.jpg,1953.0,Romance,No description available.
2767793,"The Hero of Ages (Mistborn, #3)",Brandon Sanderson,4.46,https://images.gr-assets.com/books/1480717763m/2767793.jpg,2008.0,Sci-Fi,No description available.
68783,"Girl, Interrupted",Susanna Kaysen,3.9,https://images.gr-assets.com/books/1475482930m/68783.jpg,1993.0,History,No description available.
40173,"Are You There, Vodka? It's Me, Chelsea",Chelsea Handler,3.85,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2007.0,Mystery,No description available.
71728,Jonathan Livingston Seagull,"Richard Bach, Russell Munson",3.8,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1970.0,Fantasy,No description available.
8755785,"City of Heavenly Fire (The Mortal Instruments, #6)",Cassandra Clare,4.48,https://images.gr-assets.com/books/1460477794m/8755785.jpg,2014.0,Sci-Fi,No description available.
310259,Love You Forever,"Robert Munsch, Sheila McGraw",4.34,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1986.0,Sci-Fi,No description available.
10567,Cell,Stephen King,3.64,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2006.0,Fantasy,No description available.
16158542,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Daniel James Brown,4.32,https://images.gr-assets.com/books/1354683116m/16158542.jpg,2013.0,Sci-Fi,No description available.
7332,The Silmarillion (Middle-Earth Universe),"J.R.R. Tolkien, Christopher Tolkien, Ted Nasmith",3.87,https://images.gr-assets.com/books/1336502583m/7332.jpg,1977.0,Romance,No description available.
5094,"The Drawing of the Three (The Dark Tower, #2)",Stephen King,4.23,https://images.gr-assets.com/books/1370918050m/5094.jpg,1987.0,Mystery,No description available.
3407877,The Forgotten Garden,Kate Morton,4.12,https://images.gr-assets.com/books/1455283767m/3407877.jpg,2008.0,Fiction,No description available.
17690,The Trial,"Franz Kafka, Edwin Muir, Willa Muir, Max Brod",3.98,https://images.gr-assets.com/books/1320399438m/17690.jpg,1925.0,Romance,No description available.
22205,This Lullaby,Sarah Dessen,4.03,https://images.gr-assets.com/books/1397779294m/22205.jpg,2002.0,Sci-Fi,No description available.
14864,Plain Truth,Jodi Picoult,3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2000.0,Romance,No description available.
6314763,Orange Is the New Black,Piper Kerman,3.7,https://images.gr-assets.com/books/1320520714m/6314763.jpg,2010.0,Mystery,No description available.
8921,The Hound of the Baskervilles,"Arthur Conan Doyle, Anne Perry",4.09,https://images.gr-assets.com/books/1355929358m/8921.jpg,1902.0,Sci-Fi,No description available.
11468377,"Thinking, Fast and Slow",Daniel Kahneman,4.08,https://images.gr-assets.com/books/1317793965m/11468377.jpg,2011.0,Fantasy,No description available.
402045,"The Mists of Avalon (Avalon, #1)",Marion Zimmer Bradley,4.12,https://images.gr-assets.com/books/1388857089m/402045.jpg,1982.0,Sci-Fi,No description available.
37732,"Are You There God? It's Me, Margaret",Judy Blume,3.89,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1970.0,Fiction,No description available.
15926,Nights in Rodanthe,Nicholas Sparks,3.82,https://images.gr-assets.com/books/1328145638m/15926.jpg,2002.0,Fantasy,No description available.
18775247,"Mr. Mercedes (Bill Hodges Trilogy, #1)",Stephen King,3.92,https://images.gr-assets.com/books/1468705326m/18775247.jpg,2014.0,History,No description available.
140075,"All Together Dead (Sookie Stackhouse, #7)",Charlaine Harris,4.05,https://images.gr-assets.com/books/1417964062m/140075.jpg,2007.0,Fantasy,No description available.
5166,Midwives,Chris Bohjalian,3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1997.0,History,No description available.
420282,The Polar Express,Chris Van Allsburg,4.29,https://images.gr-assets.com/books/1356707942m/420282.jpg,1985.0,Fiction,No description available.
125507,The True Story of the 3 Little Pigs,"Jon Scieszka, Lane Smith",4.29,https://images.gr-assets.com/books/1327884731m/125507.jpg,1989.0,Fantasy,No description available.
32682,"Patriot Games (Jack Ryan Universe, #2)",Tom Clancy,4.11,https://images.gr-assets.com/books/1328007145m/32682.jpg,1987.0,Sci-Fi,No description available.
1431,Veronika Decides to Die,"Paulo Coelho, Margaret Jull Costa",3.69,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1998.0,History,No description available.
16071764,"Lean In: Women, Work, and the Will to Lead","Sheryl Sandberg, Nell Scovell",3.94,https://images.gr-assets.com/books/1364250803m/16071764.jpg,2013.0,Fantasy,No description available.
170210,"Dead as a Doornail (Sookie Stackhouse, #5)",Charlaine Harris,4.01,https://images.gr-assets.com/books/1468562419m/170210.jpg,2005.0,Mystery,No description available.
10429045,"Shatter Me (Shatter Me, #1)",Tahereh Mafi,4.01,https://images.gr-assets.com/books/1310649047m/10429045.jpg,2011.0,Sci-Fi,No description available.
17214,Starship Troopers,Robert A. Heinlein,3.99,https://images.gr-assets.com/books/1406457252m/17214.jpg,1959.0,Sci-Fi,No description available.
12033455,I've Got Your Number,Sophie Kinsella,3.93,https://images.gr-assets.com/books/1327956732m/12033455.jpg,2011.0,Sci-Fi,No description available.
10959,Sophie's World,"Jostein Gaarder, Paulette Møller",3.88,https://images.gr-assets.com/books/1343459906m/10959.jpg,1991.0,History,No description available.
11260526,"The Twilight Saga Breaking Dawn Part 1: The Official Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #4)",Mark Cotta Vaz,4.3,https://images.gr-assets.com/books/1327904795m/11260526.jpg,2011.0,Romance,No description available.
76778,The Martian Chronicles,Ray Bradbury,4.12,https://images.gr-assets.com/books/1374049948m/76778.jpg,1950.0,Mystery,No description available.
7331435,A Visit from the Goon Squad,Jennifer Egan,3.64,https://images.gr-assets.com/books/1356844046m/7331435.jpg,2010.0,Fantasy,No description available.
93,Heidi,"Johanna Spyri, Angelo  Rinaldi, Beverly Cleary",3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1880.0,Fantasy,No description available.
83763,Prey,Michael Crichton,3.72,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2002.0,Fiction,No description available.
84369,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,4.02,https://images.gr-assets.com/books/1308814830m/84369.jpg,1956.0,Fantasy,No description available.
5064,"World Without End (The Kingsbridge Series, #2)",Ken Follett,4.23,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2007.0,Mystery,No description available.
1326258,"Chosen (House of Night, #3)","P.C. Cast, Kristin Cast",3.9,https://images.gr-assets.com/books/1393192825m/1326258.jpg,2008.0,Fiction,No description available.
13372690,"Slammed (Slammed, #1)",Colleen Hoover,4.29,https://images.gr-assets.com/books/1328530463m/13372690.jpg,2012.0,Sci-Fi,No description available.
544891,"Beastly (Beastly, #1; Kendra Chronicles, #1)",Alex Flinn,3.84,https://images.gr-assets.com/books/1334260193m/544891.jpg,2007.0,History,No description available.
2696,The Canterbury Tales,"Geoffrey Chaucer, Nevill Coghill",3.48,https://images.gr-assets.com/books/1261208589m/2696.jpg,1390.0,Fiction,No description available.
42149,Baby Proof,Emily Giffin,3.71,https://images.gr-assets.com/books/1361466583m/42149.jpg,2006.0,Fiction,No description available.
7664041,"Inheritance (The Inheritance Cycle, #4)",Christopher Paolini,4.08,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2011.0,Romance,No description available.
10357575,1Q84,"Haruki Murakami, Jay Rubin, Philip Gabriel",3.89,https://images.gr-assets.com/books/1483103331m/10357575.jpg,2009.0,Fiction,No description available.
46787,Uncle Tom's Cabin,Harriet Beecher Stowe,3.83,https://images.gr-assets.com/books/1414349231m/46787.jpg,1852.0,Fiction,No description available.
480204,The Phantom of the Opera,"Gaston Leroux, Alexander Teixeira de Mattos",3.97,https://images.gr-assets.com/books/1327867727m/480204.jpg,1909.0,Fiction,No description available.
140079,"Definitely Dead (Sookie Stackhouse, #6)",Charlaine Harris,4.02,https://images.gr-assets.com/books/1468562748m/140079.jpg,2006.0,Fantasy,No description available.
2526,Blindness,"José Saramago, Giovanni Pontiero",4.08,https://images.gr-assets.com/books/1327866409m/2526.jpg,1995.0,Fiction,No description available.
7905092,Freedom,Jonathan Franzen,3.73,https://images.gr-assets.com/books/1316729686m/7905092.jpg,2010.0,History,No description available.
15812814,"Crossed (Matched, #2)",Ally Condie,3.52,https://images.gr-assets.com/books/1374335939m/15812814.jpg,2011.0,Fantasy,No description available.
852470,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",Ally Carter,3.82,https://images.gr-assets.com/books/1334491180m/852470.jpg,2006.0,Fantasy,No description available.
1768603,The White Tiger,Aravind Adiga,3.71,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2008.0,History,No description available.
3805,The Corrections,Jonathan Franzen,3.78,https://images.gr-assets.com/books/1355011305m/3805.jpg,2001.0,Romance,No description available.
88061,Dreams from My Father: A Story of Race and Inheritance,Barack Obama,3.81,https://images.gr-assets.com/books/1352340675m/88061.jpg,1995.0,Sci-Fi,No description available.
7672,Congo,Michael Crichton,3.55,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1980.0,Romance,No description available.
46677,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Judith Viorst, Ray Cruz",4.22,https://images.gr-assets.com/books/1405259744m/46677.jpg,1972.0,Romance,No description available.
5439,Interpreter of Maladies,Jhumpa Lahiri,4.12,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1999.0,Fiction,No description available.
2767,A People's History of the United States,Howard Zinn,4.07,https://images.gr-assets.com/books/1494279423m/2767.jpg,1980.0,Romance,No description available.
251688,Breakfast at Tiffany's,Truman Capote,3.89,https://images.gr-assets.com/books/1477015353m/251688.jpg,1958.0,Romance,No description available.
6690798,"The Passage (The Passage, #1)",Justin Cronin,4.04,https://images.gr-assets.com/books/1327874267m/6690798.jpg,2010.0,Romance,No description available.
2744,Anansi Boys,Neil Gaiman,4.0,https://images.gr-assets.com/books/1479778049m/2744.jpg,2005.0,Romance,No description available.
5664985,Along for the Ride,Sarah Dessen,4.08,https://images.gr-assets.com/books/1479692098m/5664985.jpg,2009.0,Mystery,No description available.
18693763,Everything I Never Told You,Celeste Ng,3.78,https://images.gr-assets.com/books/1386795198m/18693763.jpg,2014.0,Mystery,No description available.
9328,The House of the Spirits,"Isabel Allende, Magda Bogin",4.2,https://images.gr-assets.com/books/1358615501m/9328.jpg,1982.0,Mystery,No description available.
11573,The Dead Zone,Stephen King,3.9,https://images.gr-assets.com/books/1283509622m/11573.jpg,1979.0,Fantasy,No description available.
16343,"The Mysterious Affair at Styles (Hercule Poirot, #1)","Agatha Christie, Ροζίτα Σώκου",3.98,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1920.0,Fiction,No description available.
16304,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,4.16,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1934.0,History,No description available.
15796700,Americanah,Chimamanda Ngozi Adichie,4.26,https://images.gr-assets.com/books/1356654499m/15796700.jpg,2013.0,Fiction,No description available.
7494,Suzanne's Diary for Nicholas,James Patterson,4.16,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2001.0,Sci-Fi,No description available.
233667,Firestarter,Stephen King,3.85,https://images.gr-assets.com/books/1394208032m/233667.jpg,1980.0,Fantasy,No description available.
15731779,"Entwined with You (Crossfire, #3)",Sylvia Day,4.19,https://images.gr-assets.com/books/1362526983m/15731779.jpg,2013.0,Fiction,No description available.
6289283,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Christopher McDougall,4.27,https://images.gr-assets.com/books/1320531983m/6289283.jpg,2009.0,Mystery,No description available.
18293427,The Storied Life of A.J. Fikry,Gabrielle Zevin,3.98,https://images.gr-assets.com/books/1404582137m/18293427.jpg,2014.0,Fantasy,No description available.
475339,Madeline,Ludwig Bemelmans,4.22,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1939.0,History,No description available.
1005,Think and Grow Rich: The Landmark Bestseller - Now Revised and Updated for the 21st Century,Napoleon Hill,4.17,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1937.0,Romance,No description available.
8337,"Little House in the Big Woods (Little House, #1)","Laura Ingalls Wilder, Garth Williams",4.16,https://images.gr-assets.com/books/1475195170m/8337.jpg,1932.0,Romance,No description available.
14201,Jonathan Strange & Mr Norrell,Susanna Clarke,3.8,https://images.gr-assets.com/books/1357027589m/14201.jpg,2004.0,Romance,No description available.
3463,A Bend in the Road,Nicholas Sparks,4.02,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2001.0,History,No description available.
12127810,"The House of Hades (The Heroes of Olympus, #4)",Rick Riordan,4.54,https://images.gr-assets.com/books/1464201430m/12127810.jpg,2013.0,Fantasy,No description available.
2536134,"Gone (Gone, #1)",Michael  Grant,3.85,https://images.gr-assets.com/books/1357796831m/2536134.jpg,2008.0,Sci-Fi,No description available.
3466,"The Wedding (The Notebook, #2)",Nicholas Sparks,3.98,https://images.gr-assets.com/books/1385738787m/3466.jpg,2003.0,Mystery,No description available.
1067,1776,David McCullough,4.06,https://images.gr-assets.com/books/1306787560m/1067.jpg,2005.0,Fiction,No description available.
10847,Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer,3.98,https://images.gr-assets.com/books/1356441391m/10847.jpg,2003.0,Mystery,No description available.
11447921,Beautiful Ruins,Jess Walter,3.67,https://images.gr-assets.com/books/1338161553m/11447921.jpg,2012.0,Mystery,No description available.
9742,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Barack Obama,3.69,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2006.0,Mystery,No description available.
10569,On Writing: A Memoir of the Craft,Stephen King,4.31,https://images.gr-assets.com/books/1436735207m/10569.jpg,1999.0,Fiction,No description available.
1472878,"Firefly Lane (Firefly Lane, #1)",Kristin Hannah,4.04,https://images.gr-assets.com/books/1362435448m/1472878.jpg,2008.0,Mystery,No description available.
455373,Sphere,Michael Crichton,3.77,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1987.0,Mystery,No description available.
2120652,Love the One You're With,Emily Giffin,3.7,https://images.gr-assets.com/books/1361466590m/2120652.jpg,2008.0,Fantasy,No description available.
18214414,"The Silkworm (Cormoran Strike, #2)","Robert Galbraith, J.K. Rowling",4.03,https://images.gr-assets.com/books/1392577290m/18214414.jpg,2014.0,Fiction,No description available.
